timestamp_utc,experiment_id,label,namespace,pod_name,cpu_millicores,memory_mib,restart_count,phase,ready,node,collection_error,source_file,ready_numeric,pod_present,collection_error_present
2026-07-22T16:33:37.337306+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,499.7,38.293,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:33:43.078061+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,499.7,38.293,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:33:48.890868+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,498.966,38.059,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:33:54.833940+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,498.966,38.059,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:00.742262+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,498.966,38.059,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:06.574533+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,499.954,38.371,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:12.255635+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,499.954,38.371,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:17.984292+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,499.954,38.371,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:23.825639+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,501.009,38.129,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:29.788342+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,501.009,38.129,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:35.696000+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.283,38.375,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:41.805088+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.283,38.375,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:47.553459+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.283,38.375,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:53.518244+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.021,38.621,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:34:59.221089+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.021,38.621,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:04.872665+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.021,38.621,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:10.667766+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.021,38.621,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:17.597281+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.021,38.621,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:23.850324+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.156,38.125,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:31.294785+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,500.156,38.125,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:37.053490+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,495.835,38.133,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:42.786280+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,495.835,38.133,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:48.645867+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,499.243,38.383,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:54.282690+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,499.243,38.383,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:35:59.849834+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,499.243,38.383,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:36:06.094507+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,240.725,39.27,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:36:12.286242+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,240.725,39.27,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:36:18.341482+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,30.458,39.516,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:36:24.679378+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,30.458,39.516,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:36:30.387880+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,30.458,39.516,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:36:36.077800+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,30.854,39.277,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:36:42.272832+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,30.854,39.277,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T16:36:48.189500+00:00,CPU-03,cpu_stress,seminar,predictive-app-7d999b6db7-247zj,30.854,39.277,1.0,Running,True,seminar-lab-control-plane,,CPU-03_metrics.csv,1,1,0
2026-07-22T18:19:51.279073+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.736,32.152,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:19:56.810527+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.736,32.152,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:02.274049+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.736,32.152,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:08.001750+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.753,32.152,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:13.407356+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.753,32.152,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:18.863727+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.87,32.398,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:24.298413+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.87,32.398,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:29.749444+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.87,32.398,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:35.136168+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.656,32.148,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:40.592395+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.656,32.148,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:46.066510+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.656,32.148,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:51.635337+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.889,32.648,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:20:57.052092+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.889,32.648,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:21:02.977729+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.851,32.156,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:21:08.991134+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.851,32.156,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:21:14.535795+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.851,32.156,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:21:21.114078+00:00,CRASH-01,crash_loop,seminar,predictive-app-788cd796db-gvr46,0.818,32.152,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:21:27.032021+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:21:32.681393+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,47.75,32.383,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:21:40.440464+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,47.75,32.383,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:21:46.870093+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,47.75,32.383,0.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:21:53.318873+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,1.167,32.141,1.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:22:03.203502+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,133.848,32.359,1.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:22:11.259343+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,133.848,32.359,1.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:22:17.201482+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,133.848,32.359,1.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:22:22.959582+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,0.769,32.363,1.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:22:28.740867+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,0.769,32.363,1.0,Running,False,seminar-lab-control-plane,,CRASH-01_metrics.csv,0,1,0
2026-07-22T18:22:34.437867+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:22:40.162403+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:22:45.886317+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:22:52.086837+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,105.91,32.137,2.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:22:58.498887+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,105.91,32.137,2.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:23:05.232156+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,0.812,32.148,2.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:23:11.004149+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,0.812,32.148,2.0,Running,False,seminar-lab-control-plane,,CRASH-01_metrics.csv,0,1,0
2026-07-22T18:23:18.362345+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:23:24.436635+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:23:30.452701+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:23:36.668360+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:23:43.726907+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:23:50.377866+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,53.731,32.367,3.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:23:56.611603+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,53.731,32.367,3.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:24:03.267006+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,0.667,32.125,3.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:24:09.013917+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,0.667,32.125,3.0,Running,False,seminar-lab-control-plane,,CRASH-01_metrics.csv,0,1,0
2026-07-22T18:24:15.240496+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,0.667,32.125,3.0,Running,False,seminar-lab-control-plane,,CRASH-01_metrics.csv,0,1,0
2026-07-22T18:24:21.248734+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:24:27.339924+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:24:33.118785+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:24:38.850146+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:24:44.657470+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:24:50.314645+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:24:57.674513+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:25:03.910050+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:25:12.307607+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:25:19.154699+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,99.029,32.449,4.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:25:27.929974+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,99.029,32.449,4.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:25:33.915847+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:25:39.711824+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:25:46.147537+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:25:52.106771+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:25:58.161500+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:03.752322+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:09.411877+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:16.132965+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:21.864256+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:27.677875+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:33.898822+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:40.167097+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:46.435494+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:26:53.304936+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:27:00.745437+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:27:06.656947+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,240.095,32.102,5.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:27:12.433667+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,240.095,32.102,5.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:27:18.330633+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,202.378,32.102,5.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:27:24.522986+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,202.378,32.102,5.0,Running,True,seminar-lab-control-plane,,CRASH-01_metrics.csv,1,1,0
2026-07-22T18:27:30.322090+00:00,CRASH-01,crash_loop,seminar,predictive-app-57d7469db5-wgmn6,202.378,32.102,5.0,Running,False,seminar-lab-control-plane,,CRASH-01_metrics.csv,0,1,0
2026-07-22T18:27:36.067317+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:27:41.891885+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:27:47.453973+00:00,CRASH-01,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-01_metrics.csv,0,0,1
2026-07-22T18:39:14.894400+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.703,32.617,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:39:20.323469+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.726,32.121,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:39:25.841261+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.726,32.121,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:39:31.224194+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.726,32.121,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:39:36.677939+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.668,32.121,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:39:42.091388+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.668,32.121,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:39:47.863599+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.668,32.121,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:39:53.352454+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.851,32.129,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:39:58.779249+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.851,32.129,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:04.203352+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.851,32.129,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:09.627802+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.851,32.129,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:15.104504+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.851,32.129,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:20.550944+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.772,32.625,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:25.958803+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.772,32.625,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:31.325868+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.772,32.625,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:36.913163+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.689,32.629,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:42.291225+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.689,32.629,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:48.193351+00:00,CRASH-02,crash_loop,seminar,predictive-app-788cd796db-8hcfl,0.972,32.129,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:40:54.082257+00:00,CRASH-02,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-02_metrics.csv,0,0,1
2026-07-22T18:41:00.023070+00:00,CRASH-02,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-02_metrics.csv,0,0,1
2026-07-22T18:41:05.974823+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,1.277,32.633,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:41:11.591750+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,1.277,32.633,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:41:17.228917+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,1.277,32.633,0.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:41:23.124275+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,0.907,32.383,1.0,Running,False,seminar-lab-control-plane,,CRASH-02_metrics.csv,0,1,0
2026-07-22T18:41:28.764511+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,0.907,32.383,1.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:41:34.705723+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,91.4,32.871,1.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:41:40.510931+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,91.4,32.871,1.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:41:46.288247+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,91.4,32.871,1.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:41:51.912623+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,91.4,32.871,1.0,Running,True,seminar-lab-control-plane,,CRASH-02_metrics.csv,1,1,0
2026-07-22T18:41:57.601065+00:00,CRASH-02,crash_loop,seminar,predictive-app-57d7469db5-t65s9,91.4,32.871,1.0,Running,False,seminar-lab-control-plane,,CRASH-02_metrics.csv,0,1,0
2026-07-22T18:42:03.206590+00:00,CRASH-02,crash_loop,seminar,,,,,Unknown,,,No matching pod metrics were returned,CRASH-02_metrics.csv,0,0,1
