timestamp_utc,experiment_id,label,namespace,pod_name,cpu_millicores,memory_mib,restart_count,phase,ready,node,collection_error,ready_numeric,elapsed_seconds,cpu_millicores_roll_5m_mean,cpu_millicores_roll_5m_std,cpu_millicores_roll_5m_min,cpu_millicores_roll_5m_max,cpu_millicores_roll_5m_range,cpu_millicores_roll_5m_delta,cpu_millicores_roll_15m_mean,cpu_millicores_roll_15m_std,cpu_millicores_roll_15m_min,cpu_millicores_roll_15m_max,cpu_millicores_roll_15m_range,cpu_millicores_roll_15m_delta,cpu_millicores_roll_30m_mean,cpu_millicores_roll_30m_std,cpu_millicores_roll_30m_min,cpu_millicores_roll_30m_max,cpu_millicores_roll_30m_range,cpu_millicores_roll_30m_delta,memory_mib_roll_5m_mean,memory_mib_roll_5m_std,memory_mib_roll_5m_min,memory_mib_roll_5m_max,memory_mib_roll_5m_range,memory_mib_roll_5m_delta,memory_mib_roll_15m_mean,memory_mib_roll_15m_std,memory_mib_roll_15m_min,memory_mib_roll_15m_max,memory_mib_roll_15m_range,memory_mib_roll_15m_delta,memory_mib_roll_30m_mean,memory_mib_roll_30m_std,memory_mib_roll_30m_min,memory_mib_roll_30m_max,memory_mib_roll_30m_range,memory_mib_roll_30m_delta,cpu_change_1m,memory_change_1m,memory_growth_rate_mib_per_min,failure_timestamp_utc,minutes_to_failure,failure_within_5m,failure_within_15m,failure_within_30m,failure_within_60m
2026-07-24T10:31:26.543758+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,15.931,35.887,5,Running,True,seminar-lab-control-plane,,1,1210.979681,15.060399999999998,0.5549885043854481,14.421,15.931,1.5099999999999998,1.5099999999999998,15.279466666666668,0.8265655744639308,13.692,16.768,3.0760000000000005,-0.4560000000000013,15.364523809523808,1.0078935421413557,13.402,16.839,3.4369999999999994,-0.9079999999999995,36.0822,0.2423669944526363,35.879,36.383,0.5040000000000049,-0.48799999999999955,36.12846666666667,0.2413434252033605,35.867,36.625,0.7580000000000027,0.020000000000003126,36.12185714285714,0.24190302774031786,35.859,36.625,0.7659999999999982,-0.4450000000000003,1.3009999999999984,0.0,0.0,,,0,0,0,0
2026-07-24T10:32:27.017452+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,15.598,36.379,5,Running,True,seminar-lab-control-plane,,1,1271.453375,15.2958,0.47815830014755323,14.63,15.931,1.3009999999999984,0.14800000000000146,15.226866666666668,0.7780956125195803,13.692,16.768,3.0760000000000005,0.9140000000000015,15.375136363636363,0.985920672424536,13.402,16.839,3.4369999999999994,-1.2409999999999979,36.083,0.24333680362823062,35.879,36.383,0.5040000000000049,-0.0040000000000048885,36.162600000000005,0.23813519969407101,35.867,36.625,0.7580000000000027,0.5120000000000005,36.133545454545455,0.2423348035771883,35.859,36.625,0.7659999999999982,0.046999999999997044,-0.3329999999999984,0.49199999999999733,0.48814613507816873,,,0,0,0,0
2026-07-24T10:33:27.435828+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.712,36.379,5,Running,True,seminar-lab-control-plane,,1,1331.871751,15.1482,0.5198639822107289,14.63,15.931,1.3009999999999984,-0.15799999999999947,15.228733333333334,0.7768235721334804,13.692,16.768,3.0760000000000005,-1.1690000000000005,15.346304347826086,0.9736864254976996,13.402,16.839,3.4369999999999994,-2.126999999999999,36.08219999999999,0.24235379097510276,35.879,36.379,0.5,0.5,36.196733333333334,0.2298693735339513,35.879,36.625,0.7460000000000022,0.25,36.144217391304345,0.24223631231070916,35.859,36.625,0.7659999999999982,0.046999999999997044,-0.886000000000001,0.0,0.0,,,0,0,0,0
2026-07-24T10:34:28.113627+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.046,36.133,5,Running,True,seminar-lab-control-plane,,1,1392.54955,14.9834,0.6859952186422268,14.046,15.931,1.8849999999999998,-0.5840000000000014,15.1064,0.8083212067818903,13.692,16.768,3.0760000000000005,0.3539999999999992,15.292125,0.9879659791924347,13.402,16.839,3.4369999999999994,-2.7929999999999993,36.132999999999996,0.2200290889859887,35.887,36.379,0.49199999999999733,0.24600000000000222,36.196999999999996,0.22979295028351568,35.879,36.625,0.7460000000000022,0.2540000000000049,36.143750000000004,0.2371466230696409,35.859,36.625,0.7659999999999982,-0.19899999999999807,-0.6660000000000004,-0.2459999999999951,-0.2432520665424879,,,0,0,0,0
2026-07-24T10:35:28.558858+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.773,36.387,5,Running,True,seminar-lab-control-plane,,1,1452.994781,15.012,0.6735330726846283,14.046,15.931,1.8849999999999998,-1.1579999999999995,15.178466666666667,0.722655830177054,14.046,16.768,2.7220000000000013,0.21799999999999997,15.27136,0.973335579540787,13.402,16.839,3.4369999999999994,-2.065999999999999,36.233,0.19802222097533806,35.887,36.387,0.5,0.5,36.230866666666664,0.21753830824835999,35.879,36.625,0.7460000000000022,0.2539999999999978,36.15348,0.23719428660910247,35.859,36.625,0.7659999999999982,0.054999999999999716,0.7270000000000003,0.2539999999999978,0.2521290720189301,,,0,0,0,0
2026-07-24T10:36:29.025849+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.178,35.898,5,Running,True,seminar-lab-control-plane,,1,1513.461772,14.6614,0.5485667142654536,14.046,15.598,1.5520000000000014,-1.42,15.153333333333332,0.7499430793215045,14.046,16.768,2.7220000000000013,-2.1849999999999987,15.229307692307692,0.9773199526975942,13.402,16.839,3.4369999999999994,-2.660999999999998,36.2352,0.19419001004172534,35.898,36.387,0.4889999999999972,-0.48099999999999454,36.215199999999996,0.23200350572064452,35.879,36.625,0.7460000000000022,-0.23099999999999454,36.143653846153846,0.2377205764867819,35.859,36.625,0.7659999999999982,-0.4339999999999975,-0.5949999999999989,-0.4889999999999972,-0.48522341718640893,,,0,0,0,0
2026-07-24T10:37:29.542757+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.367,36.137,5,Running,True,seminar-lab-control-plane,,1,1573.97868,14.415199999999999,0.28670779549917114,14.046,14.773,0.7270000000000003,-0.34499999999999886,15.020266666666666,0.6988392725719461,14.046,16.768,2.7220000000000013,-0.6259999999999994,15.19737037037037,0.972778500468599,13.402,16.839,3.4369999999999994,-2.4719999999999978,36.1868,0.1820993135626953,35.898,36.387,0.4889999999999972,-0.24199999999999733,36.21573333333333,0.23181385252444395,35.879,36.625,0.7460000000000022,-0.48799999999999955,36.14340740740741,0.23328019383140955,35.859,36.625,0.7659999999999982,-0.19500000000000028,0.18900000000000006,0.23899999999999721,0.23695857032219547,,,0,0,0,0
2026-07-24T10:38:30.048990+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.306,35.887,5,Running,True,seminar-lab-control-plane,,1,1634.484913,14.334,0.24571284052729989,14.046,14.773,0.7270000000000003,0.2599999999999998,14.974466666666666,0.7212772806317648,14.046,16.768,2.7220000000000013,-2.4620000000000015,15.165535714285713,0.9694661816153864,13.402,16.839,3.4369999999999994,-2.5329999999999995,36.0884,0.1845682529580946,35.887,36.387,0.5,-0.24600000000000222,36.166533333333334,0.21761153972669486,35.879,36.387,0.5080000000000027,-0.5,36.13425,0.23396636281434152,35.859,36.625,0.7659999999999982,-0.4450000000000003,-0.06100000000000172,-0.25,-0.24790834359164288,,,0,0,0,0
2026-07-24T10:39:30.481222+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.296,36.133,5,Running,True,seminar-lab-control-plane,,1,1694.917145,14.384,0.2038989946027063,14.178,14.773,0.5949999999999989,-0.4770000000000003,14.809666666666667,0.5561644441070345,14.046,15.931,1.8849999999999998,-0.923,15.13555172413793,0.965727011695187,13.402,16.839,3.4369999999999994,-2.5429999999999993,36.0884,0.1845682529580946,35.887,36.387,0.5,-0.2539999999999978,36.1496,0.20952956831912747,35.879,36.387,0.5080000000000027,-0.23399999999999466,36.134206896551724,0.22989718531227646,35.859,36.625,0.7659999999999982,-0.19899999999999807,-0.009999999999999787,0.24600000000000222,0.24424052383172165,,,0,0,0,0
2026-07-24T10:40:30.939782+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.831,35.887,5,Running,True,seminar-lab-control-plane,,1,1755.375705,14.395599999999998,0.22613677277257346,14.178,14.831,0.6529999999999987,0.6529999999999987,14.783800000000001,0.5454446748601833,14.046,15.931,1.8849999999999998,-0.5170000000000012,15.1254,0.9510676667128715,13.402,16.839,3.4369999999999994,-2.007999999999999,35.9884,0.11977245092257806,35.887,36.137,0.25,-0.011000000000002785,36.1176,0.21053512771031452,35.879,36.387,0.5080000000000027,-0.24600000000000222,36.12596666666666,0.2303477781288316,35.859,36.625,0.7659999999999982,-0.4450000000000003,0.5350000000000001,-0.24600000000000222,-0.2441341639628885,,,0,0,0,0
2026-07-24T10:41:31.342392+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,15.538,36.375,5,Running,True,seminar-lab-control-plane,,1,1815.778315,14.667600000000002,0.4782253025510011,14.296,15.538,1.2420000000000009,1.1709999999999994,14.796466666666667,0.5604009120462065,14.046,15.931,1.8849999999999998,1.1170000000000009,15.082033333333333,0.9002459842855292,13.402,16.768,3.3660000000000014,-1.2240000000000002,36.083800000000004,0.18303486006770223,35.887,36.375,0.48799999999999955,0.23799999999999955,36.13373333333334,0.22014978739233,35.879,36.387,0.5080000000000027,0.0,36.127399999999994,0.23175484173295544,35.859,36.625,0.7659999999999982,0.027000000000001023,0.7070000000000007,0.48799999999999955,0.4847472650602345,,,0,0,0,0
2026-07-24T10:42:36.127710+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,15.247,36.129,5,Running,True,seminar-lab-control-plane,,1,1880.563633,14.8436,0.4967818837276555,14.296,15.538,1.2420000000000009,0.9410000000000007,14.851533333333332,0.561382681916314,14.046,15.931,1.8849999999999998,-0.2029999999999994,15.031533333333334,0.8454131823486594,13.402,16.768,3.3660000000000014,-1.475999999999999,36.0822,0.1825972617538478,35.887,36.375,0.48799999999999955,0.24199999999999733,36.117333333333335,0.2105179855077011,35.879,36.387,0.5080000000000027,-0.2540000000000049,36.120099999999994,0.22811171970476918,35.859,36.625,0.7659999999999982,0.269999999999996,-0.29100000000000037,-0.24600000000000222,-0.2278293980126814,,,0,0,0,0
